1991-05-13, 1834.50
1991-05-14, 1805.60
1991-05-15, 1802.60
1991-05-16, 1826.30
1991-05-17, 1827.00
1991-05-21, 1833.10
1991-05-22, 1831.10
1991-05-23, 1813.70
1991-05-24, 1804.80
1991-05-27, 1801.50
1991-05-28, 1794.10
1991-05-29, 1825.20
1991-05-30, 1837.10
1991-05-31, 1861.80
1991-06-03, 1865.70
1991-06-04, 1851.30
1991-06-05, 1862.90
1991-06-06, 1863.90
1991-06-07, 1852.50
1991-06-10, 1846.30
1991-06-11, 1874.80
1991-06-12, 1846.90
1991-06-13, 1847.20
1991-06-14, 1858.20
1991-06-17, 1844.90
1991-06-18, 1830.60
1991-06-19, 1798.20
1991-06-20, 1793.70
1991-06-21, 1806.60
1991-06-24, 1775.60
1991-06-25, 1775.50
1991-06-26, 1760.50
1991-06-27, 1768.00
1991-06-28, 1747.60
1991-07-01, 1772.80
1991-07-02, 1750.50
1991-07-03, 1718.00
1991-07-04, 1708.10
1991-07-05, 1723.10
1991-07-08, 1714.30
1991-07-09, 1734.50
1991-07-10, 1757.40
1991-07-11, 1754.00
1991-07-12, 1754.30
1991-07-15, 1759.80
1991-07-16, 1755.50
1991-07-17, 1758.10
1991-07-18, 1757.50
1991-07-19, 1763.50
1991-07-22, 1762.80
1991-07-23, 1768.90
1991-07-24, 1778.10
1991-07-25, 1780.10
1991-07-26, 1767.70
1991-07-29, 1757.90
1991-07-30, 1756.60
1991-07-31, 1754.70
1991-08-01, 1766.80
1991-08-02, 1766.50
1991-08-05, 1762.20
1991-08-06, 1759.50
1991-08-07, 1782.40
1991-08-08, 1789.50
1991-08-09, 1783.50
1991-08-12, 1780.40
1991-08-13, 1808.80
1991-08-14, 1820.30
1991-08-19, 1687.50
1991-08-20, 1725.60
1991-08-21, 1792.90
1991-08-22, 1819.10
1991-08-23, 1833.50
1991-08-26, 1853.40
1991-08-27, 1849.70
1991-08-28, 1851.80
1991-08-29, 1857.70
1991-08-30, 1864.30
1991-09-02, 1863.50
1991-09-03, 1873.20
1991-09-04, 1860.80
1991-09-05, 1868.70
1991-09-06, 1860.40
1991-09-09, 1855.90
1991-09-10, 1840.50
1991-09-11, 1842.60
1991-09-12, 1861.20
1991-09-13, 1876.20
1991-09-16, 1878.30
1991-09-17, 1878.40
1991-09-18, 1869.40
1991-09-19, 1880.40
1991-09-20, 1885.50
1991-09-23, 1888.40
1991-09-24, 1885.20
1991-09-25, 1877.90
1991-09-26, 1876.50
1991-09-27, 1883.80
1991-09-30, 1880.60
1991-10-01, 1887.40
1991-10-02, 1878.30
1991-10-03, 1867.10
1991-10-04, 1851.90
1991-10-07, 1843.60
1991-10-08, 1848.10
1991-10-09, 1843.40
1991-10-10, 1843.60
1991-10-11, 1833.80
1991-10-14, 1833.40
1991-10-15, 1856.90
1991-10-16, 1863.40
1991-10-17, 1855.50
1991-10-18, 1864.20
1991-10-21, 1846.00
1991-10-22, 1836.80
1991-10-23, 1830.40
1991-10-24, 1831.60
1991-10-25, 1834.80
1991-10-28, 1852.10
1991-10-29, 1849.80
1991-10-30, 1861.80
1991-10-31, 1856.70
1991-11-04, 1841.50
1991-11-05, 1846.90
1991-11-06, 1836.10
1991-11-07, 1838.60
1991-11-08, 1857.60
1991-11-12, 1858.40
1991-11-13, 1846.80
1991-11-14, 1868.50
1991-11-15, 1863.20
1991-11-18, 1808.30
1991-11-19, 1765.10
1991-11-20, 1763.50
1991-11-21, 1766.00
1991-11-22, 1741.30
1991-11-25, 1743.30
1991-11-26, 1769.00
1991-11-27, 1757.90
1991-11-28, 1754.90
1991-11-29, 1739.70
1991-12-02, 1708.80
1991-12-03, 1722.20
1991-12-04, 1713.90
1991-12-05, 1703.20
1991-12-06, 1685.70
1991-12-09, 1663.40
1991-12-10, 1636.90
1991-12-11, 1645.60
1991-12-12, 1671.60
1991-12-13, 1688.30
1991-12-16, 1696.80
1991-12-17, 1711.70
1991-12-18, 1706.20
1991-12-19, 1684.20
1991-12-20, 1648.50
1991-12-23, 1633.60
1991-12-24, 1699.10
1991-12-26, 1722.50
1991-12-27, 1720.70
1991-12-30, 1741.90
1991-12-31, 1765.70
1992-01-02, 1749.90
1992-01-03, 1770.30
1992-01-06, 1787.60
1992-01-07, 1778.70
1992-01-08, 1785.60
1992-01-09, 1833.90
1992-01-10, 1837.40
1992-01-13, 1824.30
1992-01-14, 1843.80
1992-01-15, 1873.60
1992-01-16, 1860.20
1992-01-17, 1860.20
1992-01-20, 1865.90
1992-01-21, 1867.90
1992-01-22, 1841.30
1992-01-23, 1838.70
1992-01-24, 1849.90
1992-01-27, 1869.30
1992-01-28, 1890.60
1992-01-29, 1879.60
1992-01-30, 1873.90
1992-01-31, 1875.30
1992-02-03, 1857.00
1992-02-04, 1856.50
1992-02-05, 1865.80
1992-02-06, 1860.60
1992-02-07, 1861.60
1992-02-10, 1865.60
1992-02-11, 1864.10
1992-02-12, 1861.60
1992-02-13, 1876.50
1992-02-14, 1865.10
1992-02-17, 1882.10
1992-02-18, 1912.20
